time,x,y,z
10.368,-0.03,0.01,-4.58
10.372,-0.02,0.02,-4.59
10.383,-0.03,-0.00,-4.60
10.383,-0.02,-0.00,-4.59
10.386,-0.03,0.01,-4.61
10.390,-0.04,0.01,-4.62
10.393,-0.01,0.00,-4.62
10.399,-0.01,0.01,-4.63
10.403,-0.01,0.00,-4.63
10.420,-0.02,-0.00,-4.63
10.421,-0.01,0.03,-4.62
10.422,-0.03,0.02,-4.65
10.423,-0.02,0.01,-4.65
10.424,-0.03,0.00,-4.65
10.435,-0.02,0.00,-4.65
10.438,-0.01,0.01,-4.65
10.440,-0.03,0.01,-4.65
10.444,0.00,0.01,-4.65
10.447,-0.01,0.02,-4.65
10.451,-0.01,0.01,-4.66
10.471,-0.01,0.03,-4.67
10.472,-0.03,0.01,-4.67
10.473,-0.03,0.01,-4.66
10.474,-0.02,0.02,-4.66
10.474,-0.02,0.01,-4.67
10.488,-0.01,0.02,-4.67
10.489,-0.01,0.03,-4.67
10.491,-0.02,0.01,-4.68
10.492,-0.02,0.01,-4.67
10.497,-0.02,0.02,-4.68
10.499,-0.02,0.01,-4.69
10.505,-0.03,0.01,-4.68
10.516,-0.04,0.03,-4.69
10.517,-0.02,0.03,-4.70
10.518,-0.03,0.02,-4.71
10.522,-0.03,0.03,-4.70
10.531,-0.03,0.02,-4.70
10.532,-0.03,0.02,-4.68
10.536,-0.03,0.01,-4.68
10.539,-0.01,0.01,-4.67
10.547,0.01,0.01,-4.68
10.548,-0.03,0.01,-4.68
10.554,-0.01,0.00,-4.69
10.572,-0.01,0.02,-4.69
10.573,-0.04,0.01,-4.69
10.574,-0.02,0.02,-4.70
10.575,-0.02,0.03,-4.70
10.576,0.00,0.03,-4.70
10.579,-0.03,0.02,-4.71
10.590,-0.03,0.02,-4.69
10.593,-0.02,0.03,-4.72
10.593,-0.00,0.02,-4.70
10.598,-0.01,0.02,-4.71
10.602,-0.02,0.03,-4.71
10.607,-0.02,0.01,-4.73
10.623,-0.00,0.03,-4.73
10.625,-0.02,0.02,-4.73
10.625,-0.02,0.01,-4.73
10.626,-0.01,0.00,-4.72
10.627,0.00,0.04,-4.73
10.636,-0.01,0.02,-4.74
10.637,-0.03,0.03,-4.74
10.668,-0.01,0.00,-4.75
10.669,-0.03,0.01,-4.73
10.671,-0.01,0.02,-4.73
10.672,-0.02,0.02,-4.72
10.673,-0.02,0.00,-4.72
10.677,-0.03,0.01,-4.71
10.678,-0.02,0.01,-4.71
10.678,-0.01,0.02,-4.69
10.679,-0.02,-0.00,-4.69
10.681,-0.03,0.02,-4.69
10.686,-0.04,-0.00,-4.67
10.692,-0.01,0.02,-4.66
10.694,-0.02,0.01,-4.65
10.711,-0.02,0.04,-4.65
10.712,-0.01,0.03,-4.65
10.712,-0.01,0.00,-4.64
10.713,-0.01,0.02,-4.64
10.718,-0.04,0.03,-4.63
10.721,-0.01,0.02,-4.62
10.727,-0.01,-0.01,-4.62
10.732,-0.02,0.01,-4.61
10.734,-0.02,-0.02,-4.60
10.741,-0.02,-0.00,-4.59
10.758,-0.03,0.01,-4.60
10.759,-0.04,0.01,-4.58
10.759,-0.03,0.01,-4.61
10.760,-0.05,0.03,-4.59
10.761,-0.03,0.00,-4.59
10.780,-0.03,0.01,-4.60
10.782,-0.01,0.02,-4.59
10.783,-0.03,0.01,-4.58
10.785,-0.04,0.01,-4.58
10.786,-0.06,0.01,-4.59
10.787,-0.04,0.02,-4.58
10.794,-0.04,0.00,-4.61
10.796,-0.03,0.03,-4.60
10.801,-0.04,0.03,-4.60
10.805,-0.05,0.03,-4.60
10.822,-0.04,0.05,-4.61
10.824,-0.05,0.03,-4.62
10.825,-0.05,0.05,-4.62
10.825,-0.06,0.02,-4.63
10.840,-0.06,0.04,-4.64
10.842,-0.06,0.02,-4.65
10.844,-0.05,0.02,-4.66
10.845,-0.07,0.01,-4.67
10.846,-0.10,0.02,-4.68
10.851,-0.08,0.04,-4.67
10.853,-0.08,0.04,-4.67
10.858,-0.07,0.02,-4.68
10.870,-0.08,0.06,-4.69
10.871,-0.07,0.07,-4.69
10.875,-0.02,0.04,-4.69
10.876,-0.05,0.05,-4.69
10.894,-0.04,0.07,-4.67
10.896,-0.04,0.04,-4.68
10.897,-0.04,0.05,-4.67
10.898,-0.02,0.03,-4.68
10.899,-0.04,-0.00,-4.65
10.903,-0.08,-0.00,-4.64
10.907,-0.03,0.01,-4.64
10.912,-0.06,0.01,-4.61
10.915,-0.06,0.01,-4.61
10.920,-0.04,0.02,-4.60
10.924,-0.04,0.04,-4.58
10.944,-0.05,0.09,-4.57
10.948,-0.04,0.08,-4.55
10.949,-0.03,0.10,-4.55
10.950,-0.03,0.07,-4.53
10.951,-0.01,0.09,-4.51
10.958,-0.02,0.06,-4.51
10.959,-0.03,0.04,-4.50
10.960,-0.03,0.04,-4.48
10.971,-0.03,0.00,-4.49
10.974,-0.01,0.00,-4.46
10.975,-0.01,0.01,-4.47
10.985,-0.02,0.02,-4.45
10.986,-0.02,0.05,-4.45
10.987,-0.01,0.06,-4.45
10.991,-0.01,0.06,-4.44
11.001,-0.02,0.09,-4.42
11.005,-0.03,0.07,-4.41
11.008,-0.02,0.08,-4.39
11.009,-0.03,0.04,-4.38
11.027,-0.01,0.03,-4.37
11.028,-0.02,0.04,-4.36
11.030,-0.02,0.02,-4.34
11.030,-0.02,0.00,-4.32
11.031,-0.02,0.00,-4.31
11.035,0.00,0.03,-4.32
11.039,-0.02,0.05,-4.30
11.047,0.00,0.06,-4.30
11.055,-0.01,0.07,-4.31
11.055,-0.02,0.08,-4.30
11.058,0.00,0.06,-4.33
11.063,0.00,0.08,-4.33
11.069,-0.01,0.05,-4.32
11.072,-0.01,0.02,-4.32
11.075,-0.03,-0.02,-4.30
11.088,-0.01,0.01,-4.31
11.089,-0.00,0.01,-4.31
11.089,0.00,0.02,-4.30
11.094,-0.04,0.03,-4.30
11.113,-0.02,0.06,-4.32
11.115,0.00,0.04,-4.29
11.116,-0.01,0.06,-4.31
11.117,0.00,0.06,-4.31
11.118,0.01,0.06,-4.33
11.119,-0.02,0.05,-4.33
11.124,-0.01,0.05,-4.36
11.142,-0.01,0.06,-4.36
11.143,-0.03,0.04,-4.38
11.143,0.02,0.02,-4.39
11.145,-0.01,0.03,-4.40
11.146,0.02,0.02,-4.43
11.159,0.01,0.04,-4.44
11.161,0.00,0.04,-4.46
11.162,-0.01,0.06,-4.46
11.164,-0.00,0.05,-4.48
11.178,-0.01,0.07,-4.47
11.180,0.00,0.07,-4.49
11.199,0.01,0.06,-4.49
11.200,0.03,0.06,-4.50
11.201,-0.00,0.03,-4.50
11.202,-0.01,0.04,-4.51
11.203,-0.00,0.03,-4.51
11.203,-0.01,0.04,-4.51
11.205,-0.02,0.03,-4.52
11.207,0.00,0.05,-4.53
11.213,-0.01,0.04,-4.50
11.219,-0.02,0.06,-4.52
11.229,-0.01,0.06,-4.53
11.231,-0.02,0.06,-4.53
11.236,0.00,0.06,-4.51
11.237,-0.02,0.04,-4.51
11.238,-0.01,0.03,-4.51
11.268,0.01,0.04,-4.51
11.270,-0.01,0.06,-4.51
11.273,-0.02,0.06,-4.49
11.274,-0.00,0.06,-4.47
11.275,-0.01,0.07,-4.49
11.276,-0.02,0.09,-4.47
11.277,-0.02,0.11,-4.48
11.285,-0.01,0.10,-4.47
11.286,-0.02,0.11,-4.45
11.286,-0.01,0.09,-4.45
11.291,-0.02,0.08,-4.44
11.292,-0.02,0.08,-4.44
11.305,-0.03,0.04,-4.43
11.306,-0.03,0.07,-4.43
11.307,-0.02,0.07,-4.43
11.310,-0.01,0.06,-4.42
11.329,-0.02,0.05,-4.42
11.331,-0.01,0.05,-4.41
11.332,-0.01,0.04,-4.42
11.332,-0.01,0.03,-4.41
11.333,-0.01,0.04,-4.42
11.335,-0.02,0.02,-4.41
11.341,-0.02,0.03,-4.41
11.344,-0.01,0.04,-4.42
11.348,-0.01,0.07,-4.41
11.353,-0.03,0.06,-4.41
11.358,-0.03,0.08,-4.41
11.377,-0.03,0.07,-4.41
11.379,-0.02,0.09,-4.40
11.380,0.00,0.08,-4.42
11.380,-0.04,0.08,-4.41
11.381,0.01,0.05,-4.42
11.395,-0.01,0.06,-4.41
11.395,-0.01,0.07,-4.41
11.397,0.02,0.06,-4.41
11.398,-0.02,0.04,-4.42
11.418,0.02,0.03,-4.42
11.419,-0.00,0.03,-4.42
11.420,0.01,0.04,-4.43
11.421,0.01,0.05,-4.43
11.422,0.01,0.04,-4.43
11.424,0.01,0.07,-4.45
11.429,0.02,0.06,-4.44
11.435,0.01,0.08,-4.44
11.437,0.00,0.08,-4.46
11.442,0.00,0.08,-4.47
11.449,0.00,0.08,-4.48
11.454,0.01,0.05,-4.49
11.455,0.00,0.04,-4.49
11.461,0.01,0.04,-4.50
11.475,0.01,0.06,-4.51
11.479,0.01,0.03,-4.52
11.481,-0.01,0.06,-4.52
11.482,0.02,0.05,-4.53
11.483,0.02,0.04,-4.52
11.498,0.02,0.06,-4.54
11.512,0.00,0.05,-4.55
11.513,0.01,0.06,-4.55
11.514,-0.00,0.06,-4.56
11.515,-0.00,0.05,-4.56
11.516,0.01,0.04,-4.56
11.517,-0.00,0.04,-4.57
11.518,-0.00,0.06,-4.57
11.550,0.01,0.06,-4.57
11.553,-0.01,0.07,-4.59
11.553,0.00,0.04,-4.58
11.554,0.01,0.04,-4.58
11.555,0.02,0.05,-4.58
11.556,-0.01,0.05,-4.59
11.556,-0.01,0.04,-4.59
11.557,0.00,0.04,-4.59
11.558,-0.01,0.05,-4.59
11.562,0.00,0.03,-4.58
11.568,-0.03,0.02,-4.59
11.570,0.00,0.04,-4.60
11.578,-0.01,0.05,-4.58
11.579,0.02,0.07,-4.58
11.592,0.00,0.05,-4.58
11.593,-0.01,0.06,-4.58
11.595,0.01,0.07,-4.58
11.597,-0.00,0.07,-4.57
11.614,-0.03,0.07,-4.58
11.615,-0.01,0.05,-4.56
11.616,-0.00,0.05,-4.56
11.618,-0.01,0.03,-4.55
11.619,-0.01,0.05,-4.55
11.623,-0.01,0.05,-4.55
11.626,-0.03,0.05,-4.54
11.638,-0.01,0.06,-4.52
11.639,-0.03,0.07,-4.51
11.640,-0.03,0.07,-4.50
11.647,-0.06,0.08,-4.48
11.658,-0.02,0.11,-4.50
11.660,-0.03,0.12,-4.47
11.663,-0.01,0.12,-4.47
11.663,-0.02,0.10,-4.45
11.683,-0.01,0.08,-4.46
11.685,0.02,0.03,-4.45
11.685,0.01,0.02,-4.44
11.686,0.00,0.02,-4.44
11.686,-0.01,0.00,-4.44
11.688,-0.00,0.01,-4.43
11.695,-0.01,0.01,-4.43
11.701,0.01,0.04,-4.44
11.702,-0.01,0.07,-4.44
11.707,-0.01,0.08,-4.43
11.712,-0.00,0.06,-4.44
11.731,-0.01,0.07,-4.44
11.732,0.00,0.09,-4.44
11.733,0.03,0.05,-4.43
11.734,0.00,0.05,-4.44
11.735,-0.01,0.04,-4.45
11.738,0.00,0.04,-4.43
11.742,0.01,0.04,-4.44
11.748,0.00,0.03,-4.44
11.755,0.01,0.04,-4.44
11.756,0.01,0.05,-4.44
11.760,-0.01,0.06,-4.42
11.766,0.00,0.06,-4.43
11.775,0.02,0.08,-4.43
11.775,0.02,0.07,-4.43
11.780,0.01,0.06,-4.42
11.782,0.03,0.06,-4.42
11.797,0.02,0.05,-4.41
11.799,0.02,0.03,-4.42
11.800,0.02,0.03,-4.40
11.800,0.04,0.04,-4.41
11.804,0.02,0.04,-4.41
11.808,0.04,0.06,-4.40
11.813,-0.00,0.06,-4.41
11.825,0.01,0.04,-4.38
11.826,0.01,0.05,-4.40
11.827,0.02,0.08,-4.40
11.833,0.01,0.06,-4.40
11.849,0.02,0.05,-4.41
11.850,0.02,0.04,-4.39
11.851,0.02,0.05,-4.39
11.852,0.02,0.04,-4.40
11.853,0.02,0.05,-4.40
11.857,0.03,0.04,-4.40
11.861,0.04,0.06,-4.40
11.866,0.05,0.05,-4.39
11.884,0.08,0.04,-4.39
11.885,0.01,0.08,-4.39
11.885,0.04,0.08,-4.41
11.886,0.02,0.07,-4.41
11.888,0.04,0.07,-4.39
11.892,0.03,0.07,-4.39
11.896,0.03,0.05,-4.40
11.902,0.04,0.07,-4.39
11.906,0.05,0.08,-4.38
11.910,0.03,0.07,-4.37
11.915,0.03,0.06,-4.37
11.934,0.04,0.06,-4.38
11.936,0.06,0.07,-4.37
11.936,0.03,0.06,-4.39
11.942,0.04,0.07,-4.38
11.943,0.02,0.05,-4.39
11.944,0.02,0.07,-4.39
11.945,0.02,0.06,-4.39
11.953,0.05,0.05,-4.40
11.954,0.02,0.06,-4.41
11.960,0.02,0.06,-4.42
11.963,0.02,0.05,-4.42
11.977,0.02,0.04,-4.41
11.982,0.01,0.05,-4.42
11.983,0.02,0.05,-4.43
11.984,0.01,0.06,-4.43
11.997,0.01,0.08,-4.44
11.999,0.02,0.05,-4.41
12.000,0.03,0.06,-4.44
12.001,0.02,0.06,-4.42
12.012,0.02,0.07,-4.45
12.013,-0.01,0.08,-4.45
12.020,0.03,0.04,-4.46
12.021,0.02,0.06,-4.46
12.022,0.02,0.04,-4.45
12.035,0.01,0.05,-4.46
12.036,0.01,0.05,-4.48
12.036,0.01,0.04,-4.48
12.038,0.01,0.05,-4.47
12.043,0.01,0.07,-4.48
12.048,-0.01,0.06,-4.47
12.053,0.03,0.06,-4.46
12.058,0.01,0.09,-4.48
12.060,0.02,0.08,-4.47
12.066,0.01,0.04,-4.46
12.088,0.03,0.05,-4.47
12.089,0.01,0.07,-4.47
12.091,0.01,0.05,-4.46
12.092,0.00,0.05,-4.46
12.092,0.02,0.04,-4.47
12.093,0.02,0.04,-4.46
12.095,0.01,0.05,-4.46
12.100,0.00,0.05,-4.45
12.109,-0.02,0.07,-4.46
12.113,0.05,0.05,-4.45
12.114,0.00,0.04,-4.44
12.119,0.02,0.04,-4.46
12.144,0.02,0.06,-4.45
12.147,0.02,0.05,-4.44
12.148,-0.00,0.06,-4.45
12.149,0.02,0.06,-4.45
12.150,0.01,0.06,-4.45
12.150,0.02,0.05,-4.45
12.152,0.01,0.06,-4.44
12.156,0.02,0.05,-4.44
12.158,0.02,0.05,-4.45
12.162,0.04,0.04,-4.45
12.167,0.02,0.05,-4.43
12.173,0.03,0.05,-4.45
12.175,0.02,0.06,-4.43
12.180,0.04,0.05,-4.44
12.203,0.01,0.07,-4.44
12.204,0.01,0.04,-4.42
12.206,0.01,0.04,-4.43
12.206,0.02,0.06,-4.42
12.207,-0.01,0.06,-4.44
12.208,0.03,0.05,-4.42
12.210,0.02,0.06,-4.42
12.215,0.02,0.06,-4.42
12.221,0.01,0.05,-4.41
12.224,0.03,0.04,-4.43
12.228,0.02,0.05,-4.42
12.233,0.05,0.05,-4.42
12.238,0.00,0.06,-4.41
12.242,0.04,0.04,-4.40
12.246,0.03,0.04,-4.40
12.250,0.02,0.03,-4.40
12.261,0.03,0.04,-4.39
12.262,0.02,0.05,-4.42
12.268,0.04,0.04,-4.41
12.271,0.02,0.05,-4.38
12.272,-0.00,0.05,-4.38
12.287,0.03,0.04,-4.38
12.288,0.01,0.04,-4.40
12.289,0.02,0.06,-4.37
12.291,0.01,0.05,-4.37
12.295,0.02,0.04,-4.38
12.298,0.01,0.04,-4.39
12.321,0.04,0.05,-4.37
12.322,0.00,0.06,-4.36
12.323,0.04,0.05,-4.36
12.324,0.02,0.05,-4.37
12.328,0.01,0.05,-4.36
12.329,0.03,0.05,-4.35
12.332,0.01,0.04,-4.37
12.333,0.02,0.04,-4.36
12.339,0.02,0.03,-4.34
12.343,0.02,0.04,-4.36
12.348,0.01,0.04,-4.35
12.351,0.03,0.07,-4.35
12.370,0.02,0.05,-4.36
12.372,0.04,0.04,-4.36
12.372,0.02,0.05,-4.37
12.373,0.02,0.06,-4.37
12.386,0.05,0.04,-4.36
12.388,0.03,0.06,-4.36
12.390,0.01,0.04,-4.37
12.391,0.01,0.08,-4.38
12.392,0.03,0.06,-4.38
12.402,0.03,0.04,-4.38
12.403,0.03,0.06,-4.39
12.415,0.03,0.07,-4.40
12.416,0.03,0.07,-4.40
12.416,0.02,0.05,-4.39
12.431,0.04,0.05,-4.40
12.434,0.04,0.04,-4.40
12.435,0.03,0.05,-4.41
12.436,0.01,0.05,-4.41
12.437,0.03,0.07,-4.41
12.442,0.03,0.06,-4.40
12.444,0.05,0.07,-4.42
12.449,0.03,0.08,-4.42
12.475,0.03,0.07,-4.41
12.477,0.01,0.06,-4.42
12.482,0.04,0.03,-4.42
12.483,0.05,0.04,-4.43
12.484,0.05,0.05,-4.43
12.485,0.03,0.02,-4.45
12.485,0.03,0.03,-4.43
12.486,0.04,0.04,-4.43
12.490,0.04,0.06,-4.44
12.493,0.05,0.06,-4.44
12.498,0.02,0.06,-4.44
12.503,0.05,0.07,-4.45
12.518,0.03,0.08,-4.45
12.522,0.04,0.04,-4.45
12.522,0.03,0.06,-4.43
12.523,0.02,0.05,-4.41
12.525,0.03,0.05,-4.41
12.538,0.05,0.04,-4.39
12.540,0.06,0.06,-4.40
12.540,0.04,0.06,-4.41
12.543,0.07,0.06,-4.38
12.546,0.06,0.07,-4.40
12.551,0.04,0.07,-4.40
12.573,0.04,0.08,-4.39
12.574,0.05,0.06,-4.38
12.576,0.04,0.07,-4.39
12.577,0.05,0.06,-4.38
12.581,0.03,0.05,-4.37
12.582,0.04,0.05,-4.35
12.584,0.05,0.05,-4.36
12.586,0.06,0.04,-4.38
12.592,0.03,0.04,-4.37
12.596,0.03,0.03,-4.38
12.599,0.04,0.07,-4.38
12.614,0.04,0.05,-4.37
12.615,0.03,0.06,-4.39
12.619,0.03,0.05,-4.39
12.621,0.05,0.06,-4.37
12.622,0.04,0.06,-4.38
12.640,0.03,0.06,-4.39
12.641,0.02,0.04,-4.40
12.642,0.05,0.04,-4.40
12.643,0.04,0.02,-4.41
12.644,0.03,0.04,-4.42
12.649,0.04,0.04,-4.42
12.653,0.04,0.05,-4.42
12.671,0.02,0.05,-4.43
12.672,0.05,0.05,-4.45
12.672,0.05,0.05,-4.44
12.673,0.04,0.05,-4.47
12.674,0.01,0.06,-4.47
12.689,0.04,0.04,-4.46
12.691,0.05,0.06,-4.48
12.692,0.04,0.02,-4.48
12.694,0.06,0.03,-4.48
12.697,0.03,0.04,-4.47
12.704,0.05,0.04,-4.49
12.705,0.03,0.05,-4.48
12.723,0.03,0.05,-4.48
12.725,0.04,0.06,-4.48
12.725,0.05,0.05,-4.49
12.726,0.04,0.05,-4.50
12.728,0.05,0.05,-4.48
12.733,0.04,0.04,-4.48
12.737,0.04,0.05,-4.48
12.743,0.05,0.04,-4.50
12.745,0.04,0.04,-4.48
12.750,0.04,0.04,-4.48
12.773,0.04,0.04,-4.47
12.774,0.04,0.04,-4.48
12.775,0.04,0.03,-4.47
12.776,0.04,0.03,-4.46
12.777,0.05,0.02,-4.46
12.778,0.06,0.04,-4.46
12.781,0.05,0.04,-4.45
12.786,0.03,0.03,-4.46
12.793,0.04,0.03,-4.45
12.795,0.05,0.04,-4.45
12.799,0.03,0.02,-4.46
12.803,0.04,0.04,-4.45
12.823,0.06,0.03,-4.46
12.824,0.03,0.00,-4.45
12.830,0.04,0.03,-4.45
12.831,0.04,0.02,-4.45
12.832,0.03,0.02,-4.46
12.832,0.05,0.03,-4.45
12.836,0.04,0.02,-4.47
12.838,0.03,0.04,-4.46
12.844,0.03,0.01,-4.44
12.847,0.03,0.03,-4.45
12.851,0.05,0.03,-4.45
12.856,0.04,0.05,-4.44
12.875,0.05,0.03,-4.43
12.876,0.04,0.03,-4.43
12.878,0.05,0.02,-4.45
12.878,0.05,0.04,-4.45
12.879,0.03,0.03,-4.44
12.887,0.04,0.02,-4.43
12.888,0.04,0.04,-4.44
12.893,0.00,0.04,-4.42
12.898,0.03,0.02,-4.43
12.900,0.04,0.03,-4.41
12.905,0.04,0.03,-4.42
12.924,0.02,0.06,-4.40
12.925,0.03,0.04,-4.39
12.926,0.03,0.04,-4.40
12.926,0.04,0.03,-4.38
12.927,0.02,0.03,-4.40
12.932,0.03,0.03,-4.40
12.935,0.03,0.02,-4.39
12.940,0.06,0.01,-4.38
12.945,0.04,0.02,-4.37
12.949,0.03,0.02,-4.40
12.953,0.05,0.03,-4.40
12.958,0.05,0.02,-4.39
12.962,0.02,0.01,-4.37
12.982,0.03,0.04,-4.39
12.985,0.03,0.03,-4.40
12.986,0.03,0.04,-4.40
12.987,0.05,0.00,-4.41
12.988,0.04,0.02,-4.42
12.989,0.04,0.02,-4.42
12.993,0.05,0.02,-4.44
13.003,0.05,0.01,-4.44
13.007,0.04,0.02,-4.45
13.008,0.05,0.03,-4.45
13.024,0.02,0.04,-4.47
13.026,0.06,0.01,-4.46
13.026,0.04,0.04,-4.45
13.028,0.02,-0.01,-4.46
13.029,0.02,0.02,-4.45
13.032,0.04,0.02,-4.46
13.037,0.05,0.02,-4.46
13.052,0.01,0.04,-4.46
13.053,0.02,0.02,-4.44
13.057,0.05,0.02,-4.45
13.058,0.04,0.03,-4.44
13.060,0.04,0.04,-4.44
13.077,0.08,0.02,-4.43
13.078,0.05,0.03,-4.42
13.078,0.02,0.04,-4.42
13.079,0.04,0.02,-4.40
13.081,0.05,0.02,-4.40
13.090,0.04,0.02,-4.39
13.093,0.04,0.03,-4.38
13.112,0.05,0.01,-4.37
13.114,0.05,0.01,-4.36
13.115,0.05,0.01,-4.36
13.116,0.04,0.01,-4.36
13.117,0.05,0.01,-4.35
13.119,0.05,0.03,-4.35
13.122,0.05,0.04,-4.33
13.126,0.05,0.02,-4.32
13.130,0.04,0.02,-4.32
13.135,0.03,0.04,-4.31
13.140,0.04,0.02,-4.32
13.152,0.03,0.02,-4.31
13.156,0.06,0.03,-4.31
13.162,0.03,0.04,-4.30
13.163,0.04,0.02,-4.31
13.164,0.04,0.01,-4.29
13.178,0.05,0.03,-4.29
13.179,0.05,0.01,-4.30
13.180,0.06,0.01,-4.30
13.181,0.04,0.03,-4.28
13.183,0.04,0.04,-4.29
13.187,0.07,0.02,-4.28
13.192,0.05,0.01,-4.28
13.203,0.02,0.04,-4.29
13.205,0.04,0.02,-4.29
13.205,0.05,0.02,-4.28
13.210,0.05,0.01,-4.27
13.216,0.06,0.02,-4.29
13.218,0.06,0.02,-4.28
13.233,0.03,0.04,-4.30
13.234,0.05,0.03,-4.28
13.235,0.05,0.02,-4.28
13.236,0.04,0.02,-4.28
13.241,0.05,0.01,-4.30
13.273,0.09,0.04,-4.30
13.275,0.06,0.05,-4.28
13.276,0.06,0.04,-4.28
13.286,0.02,0.03,-4.29
13.289,0.04,0.03,-4.28
13.290,0.05,0.02,-4.29
13.293,0.02,0.03,-4.30
13.295,0.04,0.03,-4.29
13.295,0.05,0.02,-4.30
13.296,0.05,0.03,-4.32
13.298,0.03,0.03,-4.32
13.300,0.04,0.02,-4.34
13.301,0.04,0.03,-4.34
13.304,0.05,0.05,-4.35
13.309,0.04,0.02,-4.35
13.312,0.03,0.02,-4.36
13.315,0.05,0.04,-4.38
13.324,0.03,0.02,-4.38
13.325,0.04,0.03,-4.37
13.333,0.05,0.02,-4.38
13.334,0.03,0.04,-4.38
13.341,0.01,0.05,-4.37
13.343,0.02,0.04,-4.35
13.346,0.03,0.03,-4.34
13.359,0.01,0.05,-4.32
13.363,0.03,0.04,-4.31
13.364,0.01,0.02,-4.28
13.365,0.00,0.04,-4.28
13.368,-0.01,0.03,-4.28
13.379,0.01,-0.01,-4.25
13.382,-0.02,0.01,-4.26
13.382,0.01,0.01,-4.25
13.387,-0.02,-0.00,-4.24
13.398,-0.02,0.03,-4.23
13.400,0.00,0.05,-4.23
13.402,-0.02,0.04,-4.22
13.404,-0.00,0.06,-4.17
13.411,-0.04,0.07,-4.14
13.429,-0.03,0.03,-4.10
13.432,-0.00,0.04,-4.05
13.433,-0.05,0.04,-4.00
13.433,-0.02,0.03,-3.98
13.435,0.02,0.03,-3.92
13.436,-0.03,0.02,-3.88
13.440,-0.01,0.04,-3.83
13.444,-0.01,0.01,-3.79
13.461,0.01,0.02,-3.72
13.462,0.00,0.01,-3.71
13.463,-0.01,0.03,-3.66
13.463,0.00,0.01,-3.61
13.466,0.01,0.06,-3.56
13.479,-0.01,0.09,-3.53
13.481,-0.02,0.05,-3.48
13.481,0.01,0.06,-3.41
13.483,-0.01,0.05,-3.36
13.488,-0.01,0.01,-3.32
13.492,0.02,0.04,-3.26
13.512,0.01,0.03,-3.22
13.514,0.00,0.05,-3.18
13.514,0.01,0.03,-3.12
13.515,-0.01,0.05,-3.08
13.517,0.02,0.10,-3.02
13.518,0.02,0.09,-2.98
13.523,-0.00,0.09,-2.94
13.528,0.02,0.09,-2.88
13.532,0.01,0.06,-2.83
13.536,0.03,0.04,-2.77
13.541,0.02,0.01,-2.74
13.545,0.02,0.00,-2.70
13.564,0.05,0.01,-2.67
13.565,0.05,-0.01,-2.63
13.566,0.04,-0.01,-2.62
13.568,0.05,0.00,-2.58
13.569,0.01,0.03,-2.56
13.572,0.04,0.03,-2.56
13.578,0.04,0.03,-2.54
13.587,0.02,0.04,-2.56
13.589,0.04,0.04,-2.56
13.592,0.03,0.05,-2.55
13.596,0.03,0.01,-2.54
13.599,0.05,0.05,-2.55
13.614,0.04,0.01,-2.57
13.617,0.05,0.02,-2.58
13.618,0.05,0.02,-2.59
13.621,0.07,0.02,-2.61
13.622,0.05,0.03,-2.64
13.625,0.04,0.02,-2.65
13.638,0.03,0.05,-2.67
13.639,0.03,0.03,-2.69
13.640,0.00,0.01,-2.71
13.642,0.02,0.03,-2.73
13.648,0.02,-0.01,-2.76
13.651,0.02,0.01,-2.76
13.670,0.04,-0.00,-2.78
13.671,0.02,0.02,-2.78
13.672,0.01,0.02,-2.78
13.673,0.02,0.04,-2.77
13.674,0.01,0.07,-2.78
13.679,0.01,0.06,-2.78
13.688,0.02,0.05,-2.78
13.690,0.02,0.02,-2.75
13.693,0.01,-0.02,-2.73
13.717,0.02,-0.05,-2.70
13.724,0.00,-0.07,-2.67
13.725,0.00,-0.09,-2.64
13.726,0.02,-0.05,-2.58
13.727,-0.01,0.01,-2.53
13.728,-0.00,0.06,-2.46
13.729,0.00,0.12,-2.40
13.730,0.01,0.16,-2.32
13.731,-0.02,0.16,-2.25
13.736,0.00,0.12,-2.18
13.740,0.01,0.10,-2.09
13.746,0.02,0.04,-2.00
13.763,0.02,-0.01,-1.92
13.764,0.01,-0.04,-1.82
13.765,0.02,-0.11,-1.73
13.766,0.02,-0.10,-1.64
13.767,0.01,-0.08,-1.56
13.770,-0.00,-0.02,-1.48
13.775,0.00,0.04,-1.41
13.780,-0.01,0.08,-1.35
13.784,0.01,0.10,-1.25
13.788,-0.00,0.11,-1.19
13.793,-0.03,0.08,-1.10
13.807,-0.00,0.03,-1.04
13.808,0.02,0.01,-0.94
13.808,0.02,-0.04,-0.89
13.812,0.00,-0.07,-0.81
13.815,0.04,-0.11,-0.72
13.819,0.03,-0.08,-0.66
13.835,0.03,-0.08,-0.59
13.837,0.04,-0.04,-0.51
13.838,0.04,0.01,-0.45
13.839,0.04,0.02,-0.39
13.844,0.02,0.01,-0.37
13.846,0.04,-0.00,-0.34
13.866,-0.01,0.01,-0.32
13.868,0.00,0.00,-0.30
13.869,0.01,0.02,-0.29
13.870,0.00,0.01,-0.27
13.870,0.00,-0.01,-0.27
13.872,0.02,-0.02,-0.25
13.877,0.01,-0.03,-0.26
13.884,0.00,-0.05,-0.25
13.887,0.01,-0.05,-0.23
13.890,-0.01,-0.02,-0.23
13.896,0.00,-0.04,-0.23
13.909,-0.01,-0.01,-0.22
13.911,0.03,-0.02,-0.22
13.916,0.01,0.02,-0.21
13.917,0.01,0.02,-0.18
