time,x,y,z
7.088,0.04,0.08,0.03
7.089,0.06,0.14,0.03
7.093,0.07,0.20,0.02
7.115,0.04,0.18,0.01
7.117,0.03,0.14,0.00
7.118,0.05,0.09,0.01
7.119,-0.00,0.02,-0.00
7.120,0.02,-0.07,-0.01
7.121,0.01,-0.14,-0.02
7.125,0.01,-0.16,-0.02
7.131,0.01,-0.21,-0.01
7.135,0.02,-0.21,-0.02
7.137,0.04,-0.15,-0.01
7.142,0.03,-0.11,-0.03
7.147,0.02,-0.06,-0.03
7.151,0.01,0.02,-0.03
7.155,0.02,0.03,-0.03
7.160,0.01,0.06,-0.04
7.164,0.02,0.06,-0.05
7.188,0.00,0.05,-0.03
7.190,-0.02,0.01,-0.04
7.191,-0.01,-0.01,-0.03
7.193,-0.01,-0.03,-0.03
7.193,-0.01,-0.05,-0.04
7.194,-0.02,-0.03,-0.05
7.199,-0.02,-0.02,-0.03
7.222,-0.01,-0.01,-0.03
7.223,-0.01,0.01,-0.04
7.224,-0.01,0.03,-0.02
7.226,-0.00,0.05,-0.04
7.226,-0.02,0.06,-0.04
7.227,-0.01,0.05,-0.04
7.229,-0.00,0.02,-0.04
7.231,-0.00,-0.00,-0.04
7.250,0.02,-0.03,-0.04
7.254,-0.01,0.01,-0.06
7.260,-0.02,-0.03,-0.05
7.261,0.01,-0.02,-0.05
7.262,-0.03,-0.02,-0.07
7.262,-0.03,0.01,-0.06
7.263,0.02,0.01,-0.07
7.267,0.00,0.02,-0.06
7.277,-0.00,0.01,-0.06
7.283,0.00,0.04,-0.06
7.284,0.01,0.02,-0.06
7.285,-0.01,0.01,-0.07
7.301,0.00,-0.01,-0.06
7.302,0.01,-0.01,-0.06
7.303,-0.01,-0.01,-0.07
7.304,-0.01,-0.02,-0.06
7.305,0.02,-0.02,-0.05
7.310,0.01,-0.02,-0.06
7.315,0.01,0.00,-0.07
7.327,-0.01,0.00,-0.05
7.331,0.01,0.00,-0.07
7.333,0.01,0.01,-0.06
7.335,0.01,-0.01,-0.04
7.337,0.01,-0.00,-0.07
7.359,-0.02,0.00,-0.07
7.365,0.03,-0.03,-0.04
7.368,0.00,-0.01,-0.06
7.369,-0.01,-0.01,-0.04
7.370,0.02,-0.02,-0.05
7.373,0.00,-0.00,-0.04
7.374,0.01,-0.01,-0.04
7.376,0.04,-0.00,-0.04
7.377,-0.01,0.00,-0.04
7.396,-0.00,-0.01,-0.04
7.397,0.01,0.01,-0.05
7.398,0.01,-0.01,-0.03
7.399,0.00,-0.00,-0.03
7.403,0.02,-0.02,-0.03
7.405,0.02,-0.04,-0.02
7.423,0.01,-0.01,-0.03
7.425,0.01,-0.02,-0.02
7.427,-0.00,-0.03,-0.02
7.428,0.02,-0.02,-0.01
7.430,0.00,-0.01,-0.02
7.432,0.01,-0.01,-0.03
7.456,0.02,-0.00,-0.03
7.458,-0.00,-0.01,-0.03
7.459,-0.02,0.01,-0.04
7.462,0.01,-0.00,-0.04
7.464,0.01,0.01,-0.03
7.466,-0.01,-0.00,-0.04
7.467,-0.00,-0.01,-0.03
7.468,-0.00,0.01,-0.04
7.469,-0.00,-0.01,-0.05
7.498,0.01,-0.01,-0.06
7.502,-0.00,-0.01,-0.06
7.503,-0.00,-0.02,-0.08
7.505,0.01,-0.00,-0.07
7.506,0.01,-0.01,-0.08
7.507,-0.00,-0.01,-0.09
7.509,0.01,0.00,-0.09
7.510,-0.01,-0.01,-0.09
7.526,0.01,-0.01,-0.10
7.528,-0.00,-0.02,-0.11
7.529,0.02,0.00,-0.11
7.531,0.01,-0.00,-0.11
7.533,-0.01,-0.00,-0.12
7.535,0.01,-0.01,-0.10
7.537,-0.00,-0.01,-0.10
7.543,0.02,-0.01,-0.10
7.544,0.03,-0.03,-0.10
7.549,0.01,-0.02,-0.08
7.569,0.01,-0.02,-0.08
7.572,0.01,-0.02,-0.08
7.573,0.01,-0.03,-0.07
7.574,-0.00,-0.03,-0.06
7.576,0.03,-0.04,-0.04
7.577,0.03,-0.01,-0.03
7.580,0.02,-0.01,-0.00
7.599,0.01,0.04,0.01
7.602,0.04,0.02,0.04
7.604,0.04,0.04,0.05
7.606,0.01,0.01,0.08
7.607,0.01,-0.02,0.10
7.608,0.03,-0.02,0.13
7.630,0.04,-0.05,0.13
7.632,0.04,-0.06,0.14
7.633,0.02,-0.06,0.18
7.635,0.03,-0.06,0.17
7.637,0.03,-0.07,0.19
7.638,0.00,-0.02,0.19
7.639,0.01,-0.01,0.22
7.671,0.02,0.02,0.22
7.679,0.02,0.01,0.24
7.683,0.01,0.04,0.22
7.684,0.02,0.03,0.25
7.687,0.00,0.01,0.25
7.688,0.03,0.00,0.25
7.690,0.01,-0.02,0.24
7.692,0.01,-0.04,0.23
7.694,-0.01,-0.03,0.24
7.695,-0.01,-0.04,0.22
7.697,0.00,-0.03,0.22
7.700,-0.02,-0.02,0.22
7.705,0.01,0.01,0.21
7.706,0.00,-0.00,0.21
7.708,0.00,0.03,0.20
7.710,-0.01,0.04,0.19
7.733,0.00,0.04,0.18
7.738,-0.01,0.04,0.15
7.743,-0.01,0.02,0.15
7.745,-0.02,-0.00,0.13
7.748,-0.00,-0.02,0.12
7.750,-0.01,-0.04,0.11
7.757,-0.01,-0.05,0.08
7.761,-0.03,-0.03,0.05
7.763,-0.01,-0.01,0.04
7.765,-0.01,-0.01,0.01
7.770,-0.02,0.02,-0.01
7.773,0.01,0.02,-0.03
7.776,-0.00,0.03,-0.05
7.777,-0.02,0.05,-0.08
7.779,0.00,0.04,-0.10
7.780,-0.01,0.03,-0.11
7.816,-0.02,0.02,-0.15
7.818,-0.01,-0.02,-0.15
7.820,-0.03,0.01,-0.18
7.821,0.01,-0.03,-0.18
7.823,0.00,-0.01,-0.21
7.824,0.01,-0.02,-0.21
7.830,0.01,-0.01,-0.23
7.831,-0.01,-0.01,-0.25
7.832,0.00,0.01,-0.24
7.834,-0.02,0.04,-0.27
7.835,-0.00,0.01,-0.27
7.836,0.04,0.04,-0.27
7.838,0.00,0.03,-0.27
7.860,0.01,0.03,-0.29
7.864,0.01,0.03,-0.28
7.867,0.01,0.01,-0.27
7.872,0.01,-0.01,-0.28
7.876,0.02,-0.01,-0.29
7.877,0.03,-0.01,-0.29
7.878,0.00,-0.01,-0.29
7.880,0.02,-0.01,-0.30
7.882,0.01,0.00,-0.29
7.884,0.02,0.02,-0.30
7.887,0.02,0.02,-0.30
7.909,0.02,0.03,-0.30
7.911,0.02,0.05,-0.31
7.913,0.02,0.03,-0.31
7.914,0.05,0.04,-0.30
7.915,0.02,0.03,-0.30
7.915,0.02,0.04,-0.30
7.917,0.02,0.04,-0.32
7.939,0.02,0.02,-0.31
7.940,0.03,0.01,-0.30
7.941,0.01,0.01,-0.28
7.944,0.04,0.01,-0.27
7.945,0.02,-0.01,-0.25
7.947,0.02,0.03,-0.25
7.948,0.03,-0.00,-0.25
7.964,0.02,0.01,-0.22
7.964,0.03,0.03,-0.22
7.965,0.00,0.06,-0.22
7.966,0.05,0.04,-0.18
7.985,0.02,0.04,-0.19
7.987,0.00,0.04,-0.18
7.988,-0.02,0.04,-0.15
7.988,0.01,0.02,-0.15
7.989,-0.01,0.01,-0.14
8.015,0.01,0.01,-0.12
8.016,0.02,-0.01,-0.11
8.017,0.02,-0.01,-0.11
8.018,0.01,0.01,-0.09
8.019,0.01,0.00,-0.09
8.020,0.00,0.01,-0.06
8.023,0.01,0.03,-0.06
8.024,0.00,0.05,-0.06
8.026,0.00,0.03,-0.03
8.049,0.02,0.03,-0.02
8.051,-0.00,0.03,-0.02
8.053,0.00,0.02,-0.01
8.054,0.01,0.01,-0.01
8.057,-0.01,-0.01,-0.00
8.060,-0.02,-0.01,0.02
8.065,0.00,0.01,0.02
8.067,0.03,0.01,0.03
8.070,0.00,0.02,0.04
8.071,0.02,0.00,0.05
8.091,-0.00,0.03,0.05
8.094,0.01,0.03,0.05
8.096,-0.01,0.03,0.06
8.097,0.03,0.01,0.07
8.098,0.01,0.02,0.06
8.099,0.01,0.01,0.08
8.102,0.01,-0.01,0.09
8.122,0.02,-0.01,0.09
8.123,0.01,-0.00,0.10
8.125,0.01,-0.02,0.11
8.126,0.01,-0.01,0.11
8.126,0.02,-0.01,0.13
8.127,0.01,0.02,0.13
8.132,0.01,0.03,0.13
8.137,0.01,0.01,0.15
8.151,0.01,0.03,0.15
8.152,0.02,0.00,0.16
8.153,0.01,0.01,0.16
8.177,0.02,-0.01,0.17
8.179,0.02,-0.02,0.18
8.179,0.01,-0.01,0.18
8.180,0.01,-0.02,0.19
8.181,0.02,-0.01,0.19
8.181,0.01,-0.02,0.19
8.183,0.02,-0.01,0.21
8.186,0.01,-0.02,0.20
8.195,0.03,0.01,0.21
8.200,0.01,-0.01,0.20
8.204,0.02,-0.01,0.22
8.208,0.02,-0.01,0.22
8.210,0.02,0.00,0.22
8.213,0.00,-0.01,0.23
8.236,-0.00,-0.01,0.22
8.237,0.02,-0.02,0.22
8.239,-0.02,-0.01,0.23
8.240,-0.02,-0.00,0.21
8.240,0.03,-0.01,0.19
8.243,-0.02,-0.01,0.16
8.243,0.00,-0.00,0.15
8.251,-0.00,0.01,0.17
8.252,0.00,-0.01,0.19
8.270,0.00,-0.00,0.20
8.271,0.02,-0.06,0.25
8.273,-0.00,-0.08,0.30
8.274,-0.02,-0.09,0.34
8.274,-0.01,-0.09,0.39
8.294,-0.05,-0.08,0.41
8.299,-0.05,-0.04,0.44
8.300,-0.02,-0.01,0.47
8.300,-0.04,0.01,0.48
8.301,-0.03,0.03,0.47
8.302,-0.03,0.07,0.47
8.305,-0.02,0.05,0.44
8.318,0.01,0.04,0.42
8.320,0.00,0.04,0.40
8.324,-0.02,0.01,0.37
8.327,-0.02,0.02,0.35
8.330,-0.02,-0.01,0.30
8.333,-0.01,-0.03,0.27
8.341,-0.02,-0.03,0.21
8.342,0.00,-0.02,0.19
8.350,-0.01,-0.04,0.13
8.351,-0.02,-0.02,0.08
8.353,0.00,-0.04,0.06
8.367,-0.03,-0.02,0.01
8.368,-0.01,0.02,-0.01
8.368,-0.02,0.02,-0.05
8.371,-0.01,0.02,-0.08
8.408,-0.01,0.04,-0.09
8.413,0.00,0.06,-0.12
8.413,-0.00,0.01,-0.13
8.414,-0.03,0.03,-0.16
8.420,-0.03,0.02,-0.15
8.420,0.00,-0.01,-0.16
8.421,-0.02,-0.02,-0.15
8.422,-0.01,-0.01,-0.15
8.423,-0.01,-0.03,-0.14
8.424,-0.03,-0.02,-0.14
8.424,-0.03,0.01,-0.13
8.425,-0.03,0.02,-0.15
8.436,-0.01,0.02,-0.14
8.437,-0.04,0.02,-0.13
8.441,-0.01,0.04,-0.13
8.447,-0.02,0.05,-0.13
8.448,-0.03,0.04,-0.12
8.470,0.00,0.04,-0.10
8.474,0.02,-0.01,-0.08
8.476,-0.01,0.00,-0.07
8.477,-0.01,-0.01,-0.05
8.479,-0.01,-0.03,-0.02
8.481,-0.03,-0.02,0.00
8.483,-0.01,0.00,0.03
8.486,-0.02,-0.00,0.06
8.489,-0.03,0.03,0.07
8.491,-0.01,0.07,0.11
8.494,-0.01,0.05,0.10
8.499,-0.01,0.05,0.11
8.504,-0.03,0.05,0.12
8.508,-0.04,0.02,0.14
8.520,-0.04,0.02,0.13
8.522,-0.03,0.01,0.12
8.523,-0.03,0.01,0.12
8.539,-0.02,0.00,0.11
8.541,-0.02,-0.01,0.09
8.542,-0.02,-0.02,0.06
8.543,-0.01,-0.01,0.05
8.544,-0.00,0.01,0.04
8.578,0.00,0.04,0.02
8.580,-0.00,0.06,-0.01
8.580,0.00,0.06,-0.04
8.582,-0.00,0.05,-0.06
8.583,0.02,0.04,-0.06
8.584,0.00,0.03,-0.09
8.584,0.02,0.04,-0.11
8.585,0.02,-0.01,-0.13
8.586,0.04,-0.04,-0.14
8.587,0.02,-0.05,-0.15
8.609,0.05,-0.07,-0.16
8.612,0.04,-0.05,-0.18
8.613,0.04,-0.07,-0.18
8.615,0.05,-0.06,-0.18
8.615,0.04,-0.04,-0.18
8.616,0.03,-0.02,-0.17
8.618,0.02,0.01,-0.15
8.623,0.02,0.03,-0.15
8.644,-0.01,0.06,-0.14
8.645,0.00,0.06,-0.12
8.646,0.02,0.04,-0.10
8.647,-0.01,0.02,-0.09
8.648,-0.01,-0.02,-0.08
8.649,-0.01,-0.05,-0.05
8.654,-0.01,-0.10,-0.01
8.659,0.03,-0.16,-0.01
8.672,0.02,-0.13,0.01
8.673,0.01,-0.12,0.03
8.675,-0.00,-0.09,0.03
8.676,0.01,-0.05,0.06
8.722,0.01,0.02,0.09
8.728,0.02,0.06,0.09
8.729,-0.01,0.09,0.11
8.730,0.01,0.09,0.12
8.731,0.01,0.06,0.12
8.732,0.02,0.03,0.14
8.733,0.01,0.00,0.14
8.734,0.01,-0.04,0.16
8.735,0.01,-0.09,0.17
8.735,0.01,-0.08,0.16
8.736,0.01,-0.08,0.18
8.737,-0.01,-0.05,0.16
8.738,-0.02,-0.06,0.17
8.739,0.01,-0.01,0.16
8.745,-0.01,0.03,0.17
8.747,-0.01,0.05,0.17
8.751,-0.01,0.06,0.16
8.756,-0.01,0.03,0.16
8.776,-0.01,0.03,0.15
8.777,-0.01,0.02,0.15
8.778,-0.00,-0.03,0.15
8.779,-0.01,-0.05,0.14
8.779,-0.03,-0.07,0.13
8.807,-0.01,-0.04,0.13
8.808,-0.00,-0.05,0.11
8.811,-0.01,-0.05,0.12
8.813,-0.02,-0.03,0.11
8.813,-0.01,-0.00,0.10
8.814,-0.01,0.02,0.10
8.815,-0.01,0.02,0.09
8.815,-0.01,0.06,0.07
8.836,-0.01,0.03,0.06
8.839,-0.01,0.01,0.07
8.842,-0.01,-0.01,0.06
8.842,-0.01,-0.01,0.07
8.846,-0.02,-0.02,0.05
8.847,0.02,-0.03,0.07
8.848,0.00,-0.05,0.07
8.849,-0.01,-0.05,0.06
8.862,0.00,-0.05,0.09
8.862,-0.01,-0.00,0.09
8.864,-0.02,0.02,0.08
8.865,-0.01,0.01,0.07
8.870,-0.02,0.04,0.08
8.874,-0.01,0.03,0.08
8.895,0.01,0.02,0.08
8.897,-0.00,0.02,0.08
8.897,-0.01,0.01,0.07
8.898,-0.02,-0.00,0.08
8.899,0.01,-0.03,0.06
8.901,-0.00,0.00,0.06
8.906,-0.03,0.01,0.04
8.931,-0.01,-0.01,0.03
8.932,-0.00,-0.01,0.04
8.933,-0.00,0.00,0.01
8.934,-0.00,0.02,0.00
8.935,-0.01,0.04,-0.01
8.937,0.01,0.01,-0.01
8.938,0.01,0.01,-0.02
8.942,-0.00,0.04,-0.03
8.956,0.01,0.01,-0.04
8.960,-0.02,0.00,-0.05
8.962,0.02,-0.01,-0.05
8.963,-0.00,-0.00,-0.06
9.004,-0.00,-0.02,-0.06
9.007,0.01,-0.02,-0.07
9.012,0.00,-0.02,-0.06
9.013,0.02,0.00,-0.06
9.014,0.01,-0.01,-0.06
9.014,0.01,0.01,-0.04
9.015,0.01,0.01,-0.06
9.016,-0.00,0.01,-0.04
9.017,0.01,0.00,-0.02
9.017,-0.01,0.01,-0.02
9.018,-0.03,-0.01,-0.03
9.018,0.02,-0.01,-0.01
9.019,-0.01,-0.00,-0.00
9.040,0.03,-0.03,-0.00
9.044,0.01,-0.04,0.00
9.045,0.00,-0.02,0.01
9.046,0.01,-0.02,0.01
9.047,0.01,-0.01,0.02
9.048,0.00,-0.00,0.01
9.048,0.01,0.01,0.00
9.083,0.01,-0.01,0.02
9.084,0.01,0.01,0.02
9.087,0.01,0.00,0.02
9.092,0.01,0.01,0.02
9.101,0.00,0.00,0.01
9.104,0.01,-0.03,0.03
9.106,0.00,-0.01,0.03
9.108,0.00,-0.01,0.04
9.111,-0.01,-0.03,0.02
9.113,0.01,-0.02,0.04
9.114,-0.02,-0.01,0.04
9.115,-0.01,-0.00,0.04
9.116,-0.00,0.01,0.05
9.116,0.02,0.02,0.06
9.117,-0.02,0.02,0.06
9.118,0.00,0.02,0.07
9.133,-0.01,0.03,0.06
9.134,0.00,-0.00,0.07
9.135,0.00,0.00,0.08
9.136,0.01,0.01,0.08
9.141,0.00,-0.01,0.07
9.144,0.00,0.01,0.04
9.164,0.03,-0.02,0.04
9.166,0.01,0.01,0.04
9.167,-0.01,0.00,0.03
9.168,0.00,0.04,0.02
9.169,0.00,0.02,0.01
9.171,0.03,-0.02,-0.03
9.175,-0.02,0.04,-0.06
9.195,-0.00,0.00,-0.04
9.197,0.04,-0.01,-0.06
9.198,-0.01,-0.01,-0.05
9.199,-0.01,-0.00,-0.06
9.200,0.03,0.01,-0.06
9.219,-0.04,0.03,-0.08
9.221,0.04,0.03,-0.11
9.222,0.00,0.03,-0.13
9.223,0.01,0.01,-0.14
9.224,-0.01,-0.00,-0.15
9.225,0.01,-0.00,-0.16
9.229,0.02,-0.03,-0.16
9.253,-0.01,-0.04,-0.16
9.265,0.03,-0.02,-0.18
9.268,-0.00,0.01,-0.18
9.273,-0.01,0.03,-0.19
9.273,0.00,0.03,-0.18
9.274,-0.01,0.04,-0.17
9.274,0.01,0.04,-0.16
9.275,0.00,0.03,-0.15
9.276,-0.00,0.03,-0.14
9.277,0.01,0.03,-0.12
9.289,-0.03,0.01,-0.11
9.291,-0.01,-0.01,-0.10
9.292,-0.00,-0.03,-0.09
9.293,0.00,-0.04,-0.07
9.323,0.00,-0.03,-0.06
9.324,-0.01,-0.02,-0.06
9.325,0.00,-0.01,-0.06
9.326,-0.01,0.01,-0.06
9.326,-0.01,0.01,-0.05
9.327,-0.01,0.03,-0.07
9.328,-0.00,0.02,-0.06
9.328,0.01,0.02,-0.08
9.330,0.01,0.01,-0.09
9.341,0.00,0.01,-0.10
9.342,0.01,-0.01,-0.11
9.343,0.01,-0.00,-0.11
9.359,0.01,-0.01,-0.13
9.363,-0.00,-0.02,-0.14
9.364,0.00,-0.01,-0.14
9.364,0.01,0.01,-0.16
9.365,-0.01,0.02,-0.18
9.392,0.00,0.04,-0.19
9.397,0.02,0.01,-0.19
9.398,-0.02,0.02,-0.20
9.398,0.00,0.02,-0.19
9.399,0.00,0.02,-0.20
9.400,0.01,0.00,-0.20
9.401,0.00,-0.03,-0.19
9.402,0.01,-0.01,-0.22
9.406,-0.02,0.00,-0.20
9.411,-0.01,-0.01,-0.21
9.430,0.00,-0.01,-0.20
9.431,0.00,0.00,-0.22
9.432,-0.01,0.00,-0.20
9.433,0.01,0.01,-0.21
9.439,0.01,0.00,-0.20
9.440,-0.03,0.01,-0.19
9.441,0.01,0.01,-0.18
9.446,0.00,-0.01,-0.18
9.468,-0.02,0.01,-0.16
9.472,-0.02,-0.01,-0.14
9.473,-0.01,0.01,-0.13
9.474,-0.01,0.00,-0.14
9.475,-0.00,-0.01,-0.09
9.476,0.01,0.01,-0.10
9.476,-0.01,-0.01,-0.07
9.482,-0.00,0.00,-0.06
9.500,0.01,0.00,-0.04
9.501,0.00,0.00,-0.02
9.502,-0.01,0.01,-0.03
9.503,-0.01,-0.00,-0.02
9.507,-0.01,-0.01,-0.01
9.508,-0.01,-0.01,-0.01
9.513,-0.00,-0.01,0.01
9.533,-0.01,0.01,0.00
9.534,0.00,0.02,-0.01
9.534,-0.01,0.02,-0.01
9.536,0.01,0.01,-0.01
9.537,-0.01,0.03,-0.02
9.538,0.00,0.00,-0.02
9.542,0.00,0.01,-0.05
9.547,-0.01,-0.01,-0.05
9.577,0.00,-0.01,-0.05
9.585,0.00,-0.02,-0.06
9.589,0.02,-0.01,-0.07
9.594,-0.00,0.01,-0.08
9.598,0.01,0.00,-0.07
9.600,0.00,0.00,-0.08
9.602,0.01,0.02,-0.10
9.604,-0.02,0.01,-0.10
9.605,0.03,0.01,-0.09
9.606,0.01,0.02,-0.11
9.607,0.01,0.00,-0.10
9.609,0.02,0.00,-0.10
9.610,-0.00,-0.00,-0.12
9.611,-0.00,-0.01,-0.11
9.629,-0.00,0.01,-0.11
9.630,-0.01,-0.00,-0.11
9.631,0.01,-0.02,-0.10
9.632,0.01,0.01,-0.11
9.633,0.00,0.00,-0.10
9.667,0.01,0.00,-0.09
9.671,0.02,0.00,-0.09
9.674,0.01,-0.00,-0.09
9.684,-0.00,0.02,-0.10
9.695,0.01,0.01,-0.10
9.699,-0.00,0.02,-0.09
9.700,0.00,0.00,-0.09
9.702,0.01,-0.02,-0.09
9.703,-0.02,0.01,-0.08
9.703,0.00,0.01,-0.09
9.704,0.01,-0.01,-0.08
9.705,-0.01,0.01,-0.06
9.706,0.00,-0.00,-0.07
9.707,-0.02,0.01,-0.07
9.708,-0.01,0.01,-0.08
9.709,-0.01,0.02,-0.07
9.710,-0.00,0.00,-0.06
9.710,-0.00,0.01,-0.06
9.725,-0.01,0.01,-0.06
9.730,0.03,-0.01,-0.05
9.731,-0.00,-0.01,-0.06
9.732,-0.00,-0.02,-0.06
9.733,-0.01,-0.01,-0.05
9.769,0.01,-0.02,-0.06
9.770,0.00,-0.00,-0.06
9.772,0.00,-0.00,-0.06
9.772,-0.02,0.02,-0.08
9.773,-0.00,0.01,-0.08
9.774,-0.01,0.02,-0.05
9.774,0.01,0.01,-0.07
9.775,0.01,0.00,-0.07
9.777,-0.00,0.01,-0.06
9.778,0.00,0.01,-0.09
9.785,0.01,-0.02,-0.06
9.788,-0.02,-0.00,-0.06
9.805,0.01,0.00,-0.06
9.808,0.00,-0.01,-0.06
9.809,-0.00,0.01,-0.07
9.809,0.01,-0.01,-0.07
9.810,0.01,-0.01,-0.08
9.812,0.01,0.01,-0.07
9.817,0.01,0.01,-0.06
9.837,-0.01,0.01,-0.07
9.838,-0.00,0.03,-0.08
9.839,-0.02,0.00,-0.08
9.839,0.01,0.01,-0.09
9.840,0.01,0.02,-0.08
9.843,0.01,-0.00,-0.10
9.848,-0.00,0.02,-0.11
9.866,0.00,0.00,-0.12
9.867,-0.01,0.01,-0.12
9.867,0.02,0.02,-0.12
9.869,-0.01,0.02,-0.14
9.869,-0.03,0.01,-0.13
9.889,-0.01,0.02,-0.14
9.891,0.00,0.01,-0.14
9.892,0.01,0.02,-0.15
9.893,0.01,0.01,-0.14
9.893,0.01,0.01,-0.16
9.896,0.01,0.02,-0.14
9.901,-0.01,-0.00,-0.16
9.913,-0.00,-0.02,-0.14
9.917,0.00,-0.01,-0.16
9.918,0.02,0.00,-0.16
9.918,0.01,0.01,-0.16
9.936,-0.01,-0.00,-0.16
9.937,0.01,0.01,-0.15
9.938,-0.00,0.01,-0.16
9.939,-0.00,0.02,-0.16
9.940,0.00,0.03,-0.17
9.945,0.01,0.00,-0.16
9.949,-0.01,0.02,-0.17
9.960,-0.00,0.01,-0.17
9.961,0.01,-0.00,-0.17
9.963,0.01,0.01,-0.17
10.002,-0.01,0.01,-0.17
10.005,0.00,0.01,-0.17
10.006,0.00,0.01,-0.17
10.007,-0.00,0.00,-0.18
10.007,-0.01,0.01,-0.17
10.008,-0.01,0.01,-0.17
10.008,-0.00,0.01,-0.18
10.009,-0.00,0.01,-0.18
10.010,0.02,-0.00,-0.17
10.010,0.00,-0.00,-0.17
10.011,-0.02,0.01,-0.17
10.029,-0.00,0.00,-0.19
10.034,-0.00,-0.00,-0.20
10.034,0.00,-0.01,-0.20
10.035,-0.01,0.00,-0.21
10.035,0.00,-0.00,-0.23
10.038,-0.01,-0.00,-0.22
10.072,-0.00,-0.01,-0.23
10.073,0.01,0.01,-0.24
10.074,0.00,0.01,-0.24
10.075,0.00,-0.01,-0.26
10.076,-0.01,0.00,-0.25
10.077,0.01,-0.00,-0.27
10.078,0.02,0.00,-0.28
10.080,-0.01,0.01,-0.28
10.081,-0.01,0.00,-0.29
10.084,0.01,-0.02,-0.29
10.086,0.01,-0.01,-0.30
10.098,0.00,-0.02,-0.30
10.102,-0.02,-0.00,-0.31
10.103,-0.01,0.03,-0.32
10.105,-0.01,0.01,-0.31
10.119,-0.01,0.00,-0.31
10.120,0.01,0.01,-0.32
10.120,0.01,0.01,-0.32
10.122,-0.01,0.02,-0.32
10.126,0.00,0.00,-0.33
10.130,-0.00,0.00,-0.32
10.135,0.01,0.01,-0.33
10.151,0.00,0.01,-0.33
10.153,0.01,-0.00,-0.32
10.155,-0.00,0.01,-0.34
10.157,-0.01,0.01,-0.33
10.159,-0.01,0.00,-0.33
10.167,-0.02,0.00,-0.33
10.168,-0.01,0.01,-0.33
10.170,0.00,0.00,-0.35
10.190,-0.00,0.01,-0.33
10.191,0.01,0.02,-0.35
10.193,0.01,0.03,-0.35
10.194,-0.02,0.01,-0.35
10.196,-0.03,0.01,-0.36
10.197,0.01,0.00,-0.37
10.204,0.01,-0.01,-0.36
10.208,-0.01,0.00,-0.35
10.233,-0.01,0.01,-0.35
10.234,0.00,0.00,-0.36
10.239,-0.01,0.03,-0.36
10.246,-0.01,-0.00,-0.35
10.248,-0.01,-0.01,-0.35
10.248,-0.00,-0.01,-0.37
10.249,0.00,-0.01,-0.37
10.250,0.02,-0.00,-0.37
10.250,0.00,0.00,-0.38
10.251,-0.01,-0.00,-0.38
10.272,-0.01,-0.00,-0.39
10.273,0.01,-0.01,-0.39
10.274,0.01,0.01,-0.40
10.275,-0.00,0.01,-0.41
10.276,0.01,-0.01,-0.41
10.277,0.00,0.01,-0.40
10.280,0.02,-0.00,-0.43
10.285,-0.01,-0.00,-0.44
10.304,-0.01,-0.01,-0.42
10.305,-0.01,0.01,-0.43
10.306,-0.02,-0.00,-0.43
10.307,-0.00,-0.00,-0.44
10.308,0.01,-0.01,-0.45
10.327,0.00,-0.00,-0.44
10.329,0.01,-0.00,-0.45
10.329,-0.02,0.01,-0.43
10.330,-0.01,0.00,-0.45
10.331,-0.01,0.00,-0.46
10.335,0.01,0.01,-0.45
10.351,0.02,0.00,-0.44
10.352,-0.00,-0.00,-0.46
10.353,0.00,-0.01,-0.45
10.354,0.01,-0.00,-0.45
10.367,0.00,0.00,-0.46
10.368,0.02,0.01,-0.46
10.368,0.00,0.01,-0.46
10.409,-0.01,0.02,-0.47
10.411,0.01,0.01,-0.49
10.412,-0.02,0.01,-0.49
10.413,0.00,0.00,-0.50
10.414,0.01,0.00,-0.50
10.414,0.01,-0.01,-0.51
10.415,-0.01,-0.00,-0.53
10.416,-0.00,0.00,-0.53
10.416,0.01,0.00,-0.54
10.417,-0.01,0.00,-0.55
10.418,-0.00,0.00,-0.56
10.419,0.01,0.00,-0.56
10.426,0.01,-0.02,-0.58
10.427,0.00,-0.00,-0.59
10.432,-0.01,0.02,-0.60
10.435,-0.01,0.02,-0.62
10.451,-0.01,-0.01,-0.63
10.454,-0.01,0.01,-0.64
10.459,0.00,0.01,-0.67
10.462,0.02,-0.01,-0.67
10.464,0.00,0.03,-0.68
10.466,-0.00,0.02,-0.69
10.468,-0.01,0.01,-0.71
10.504,-0.01,0.01,-0.72
10.505,0.01,0.02,-0.74
10.507,0.00,0.01,-0.75
10.509,0.00,0.01,-0.77
10.511,-0.02,0.02,-0.77
10.513,0.01,0.01,-0.80
10.518,0.01,0.02,-0.81
10.520,0.02,0.01,-0.82
10.521,-0.00,0.02,-0.84
10.522,0.00,0.02,-0.85
10.524,-0.00,0.01,-0.87
10.524,-0.02,0.03,-0.87
10.525,-0.00,0.03,-0.90
10.530,-0.01,0.02,-0.91
10.532,-0.02,0.03,-0.92
10.555,-0.01,0.01,-0.95
10.557,-0.00,0.04,-0.95
10.559,-0.02,0.03,-0.98
10.560,0.01,0.03,-0.98
10.561,-0.01,0.03,-0.98
10.563,0.01,0.02,-0.99
10.611,0.00,0.02,-1.02
10.618,-0.00,0.02,-1.03
10.622,-0.01,0.03,-1.03
10.623,0.00,0.04,-1.05
10.624,-0.00,0.03,-1.05
10.625,-0.02,0.03,-1.04
10.626,-0.01,0.02,-1.05
10.627,0.00,0.01,-1.05
